Name,Region,Latitude,Longitude,Elev
1, Galunggung  ,-7.25,108.05,3
1, Calbuco  ,-41.33,-72.61,2
1, Awu  ,3.67,125.5,2
1, Huequi  ,-42.38,-72.58,2
1, Semeru  ,-8.11,112.92,2
1, Sorikmarapi  ,0.69,99.54,2
1, Calbuco  ,-41.33,-72.61,4
1, Tengger Caldera  ,-7.94,112.95,2
1, Chillan Nevados de  ,-36.86,-71.38,2
1, Lokon-Empung  ,1.36,124.79,2
1, Etna  ,37.73,15,2
1, Azuma  ,37.73,140.25,2
1, Canlaon  ,10.41,123.13,2
1, Azuma  ,37.73,140.25,2
1, Lamongan  ,-8,113.34,2
1, Llaima  ,-38.69,-71.73,2
1, Villarrica  ,-39.42,-71.93,2
1, Colima  ,19.51,-103.62,2
1, Semeru  ,-8.11,112.92,2
1, Bulusan  ,12.77,124.05,2
1, Pavlof  ,55.42,-161.89,2
1, Llaima  ,-38.69,-71.73,2
1, Tongariro  ,-39.13,175.64,2
1, Semeru  ,-8.11,112.92,2
1, Seguam  ,52.31,-172.51,3
1, Sorikmarapi  ,0.69,99.54,2
1, Wurlali  ,-7.12,128.68,2
1, Awu  ,3.67,125.5,3
1, Etna  ,37.73,15,2
1, Veniaminof  ,56.17,-159.38,3
1, Lopevi  ,-16.51,168.35,2
1, Tongariro  ,-39.13,175.64,2
1, Tongariro  ,-39.13,175.64,2
1, Gede  ,-6.78,106.98,2
1, Izalco  ,13.81,-89.63,2
1, Galeras  ,1.22,-77.37,2
1, San Pedro  ,-21.88,-68.4,2
1, Chillan Nevados de  ,-36.86,-71.38,2
1, Concepcion  ,11.54,-85.62,2
1, Kirishima  ,31.93,130.86,2
1, Colima  ,19.51,-103.62,2
1, Merapi  ,-7.54,110.44,2
1, Lamongan  ,-8,113.34,2
1, Mayon  ,13.26,123.69,2
1, Grimsvotn  ,64.42,-17.33,2
1, Kirishima  ,31.93,130.86,2
1, Seguam  ,52.31,-172.51,2
1, Stromboli  ,38.79,15.21,3
1, Victory  ,-9.2,149.07,2
1, Soputan  ,1.11,124.72,2
1, San Miguel  ,13.43,-88.27,2
1, Huequi  ,-42.38,-72.58,3
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Lamongan  ,-8,113.34,2
1, Ushkovsky  ,56.1,160.47,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Makian  ,0.32,127.4,2
1, Raung  ,-8.12,114.04,2
1, Slamet  ,-7.24,109.21,2
1, Lamongan  ,-8,113.34,2
1, Mayon  ,13.26,123.69,2
1, Akita-Yake-yama  ,39.96,140.76,2
1, Colima  ,19.51,-103.62,2
1, Akita-Komaga-take  ,39.76,140.8,2
1, Lewotobi  ,-8.53,122.78,2
1, Tokachi  ,43.42,142.69,2
1, Tupungatito  ,-33.4,-69.8,2
1, San Jose  ,-33.78,-69.9,2
1, Semeru  ,-8.11,112.92,2
1, Marapi  ,-0.38,100.47,2
1, Llaima  ,-38.69,-71.73,2
1, Ruapehu  ,-39.28,175.57,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Galeras  ,1.22,-77.37,2
1, Shiretoko-Iwo-zan  ,44.13,145.16,2
1, Colima  ,19.51,-103.62,4
1, Planchon-Peteroa  ,-35.24,-70.57,2
1, Lamongan  ,-8,113.34,2
1, Suwanose-jima  ,29.64,129.72,4
1, Nikko-Shirane  ,36.8,139.38,2
1, Kirishima  ,31.93,130.86,2
1, Asama  ,36.4,138.53,2
1, Gede  ,-6.78,106.98,2
1, Ebulobo  ,-8.81,121.18,2
1, Egon  ,-8.67,122.45,2
1, Iliboleng  ,-8.34,123.26,2
1, Semeru  ,-8.11,112.92,2
1, Marapi  ,-0.38,100.47,2
1, Kirishima  ,31.93,130.86,2
1, Ambrym  ,-16.25,168.12,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Komaga-take  ,42.06,140.68,2
1, Batur  ,-8.24,115.38,2
1, Bandai  ,37.6,140.08,4
1, Vulcano  ,38.4,14.96,3
1, Merapi  ,-7.54,110.44,2
1, Lamongan  ,-8,113.34,2
1, Nisyros  ,36.58,27.18,2
1, Niuafo'ou  ,-15.6,-175.63,2
1, Akita-Yake-yama  ,39.96,140.76,2
1, Izalco  ,13.81,-89.63,2
1, Llaima  ,-38.69,-71.73,2
1, Semeru  ,-8.11,112.92,2
1, Kerinci  ,-1.81,101.26,2
1, Kirishima  ,31.93,130.86,2
1, Manam  ,-4.1,145.06,2
1, Tokachi  ,43.42,142.69,2
1, Lonquimay  ,-38.38,-71.58,3
1, Lamongan  ,-8,113.34,2
1, Grimsvotn  ,64.42,-17.33,2
1, Shikotsu  ,42.7,141.33,2
1, Semeru  ,-8.11,112.92,2
1, Gede  ,-6.78,106.98,2
1, Lamongan  ,-8,113.34,2
1, Sundoro  ,-7.3,109.99,2
1, Bamus  ,-5.2,151.23,3
1, Bulusan  ,12.77,124.05,2
1, Pavlof  ,55.42,-161.89,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Vulcano  ,38.4,14.96,3
1, Tungurahua  ,-1.47,-78.44,4
1, Semeru  ,-8.11,112.92,2
1, Marapi  ,-0.38,100.47,2
1, Shikotsu  ,42.7,141.33,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Etna  ,37.73,15,3
1, Momotombo  ,12.42,-86.54,2
1, Tongariro  ,-39.13,175.64,2
1, Okataina  ,-38.12,176.5,5
1, Gede  ,-6.78,106.98,2
1, Ambrym  ,-16.25,168.12,2
1, Mayon  ,13.26,123.69,3
1, Niuafo'ou  ,-15.6,-175.63,4
1, Tengger Caldera  ,-7.94,112.95,2
1, Calayo  ,7.88,125.07,2
1, Karkar  ,-4.65,145.96,2
1, Gamkonora  ,1.38,127.52,2
1, Izalco  ,13.81,-89.63,2
1, Gede  ,-6.78,106.98,2
1, Suwanose-jima  ,29.64,129.72,2
1, Tungurahua  ,-1.47,-78.44,2
1, Shikotsu  ,42.7,141.33,2
1, Lamongan  ,-8,113.34,2
1, Slamet  ,-7.24,109.21,2
1, Purace  ,2.32,-76.4,3
1, Tengger Caldera  ,-7.94,112.95,2
1, Raung  ,-8.12,114.04,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Awu  ,3.67,125.5,2
1, Iliboleng  ,-8.34,123.26,2
1, Tofua  ,-19.75,-175.07,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Marapi  ,-0.38,100.47,2
1, Mayon  ,13.26,123.69,2
1, Pacaya  ,14.38,-90.6,2
1, Colima  ,19.51,-103.62,3
1, Langila  ,-5.53,148.42,2
1, Ambrym  ,-16.25,168.12,2
1, Wrangell  ,62,-144.02,2
1, Concepcion  ,11.54,-85.62,2
1, Lamongan  ,-8,113.34,2
1, San Miguel  ,13.43,-88.27,2
1, Santa Ana  ,13.85,-89.63,2
1, Izalco  ,13.81,-89.63,2
1, Aso  ,32.88,131.11,2
1, Gamalama  ,0.8,127.33,2
1, Dempo  ,-4.03,103.13,2
1, Rinjani  ,-8.42,116.47,2
1, Semeru  ,-8.11,112.92,2
1, Ambrym  ,-16.25,168.12,2
1, Kharimkotan  ,49.12,154.51,3
1, Makushin  ,53.89,-166.92,2
1, Akutan  ,54.13,-165.99,2
1, Shishaldin  ,54.76,-163.97,2
1, Lascar  ,-23.37,-67.73,2
1, Llaima  ,-38.69,-71.73,2
1, Villarrica  ,-39.42,-71.93,2
1, Grimsvotn  ,64.42,-17.33,2
1, Chillan Nevados de  ,-36.86,-71.38,2
1, Karthala  ,-11.75,43.38,2
1, Etna  ,37.73,15,2
1, Concepcion  ,11.54,-85.62,2
1, Lamongan  ,-8,113.34,2
1, Tongariro  ,-39.13,175.64,2
1, Medvezhia  ,45.39,148.84,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Sundoro  ,-7.3,109.99,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Awu  ,3.67,125.5,2
1, Izalco  ,13.81,-89.63,2
1, Augustine  ,59.36,-153.43,4
1, Shikotsu  ,42.7,141.33,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Bagana  ,-6.14,155.19,3
1, Lengai Ol Doinyo  ,-2.75,35.9,2
1, Zhupanovsky  ,53.59,159.15,2
1, Rainier  ,46.87,-121.76,2
1, Irazu  ,9.98,-83.85,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Sundoro  ,-7.3,109.99,2
1, Izalco  ,13.81,-89.63,2
1, Kusatsu-Shirane  ,36.62,138.53,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Momotombo  ,12.42,-86.54,2
1, San Miguel  ,13.43,-88.27,2
1, Avachinsky  ,53.26,158.83,2
1, Purace  ,2.32,-76.4,2
1, San Jose  ,-33.78,-69.9,2
1, Dempo  ,-4.03,103.13,2
1, Guagua Pichincha  ,-0.17,-78.6,2
1, Leroboleng  ,-8.36,122.84,2
1, Heard  ,-53.11,73.51,2
1, Nasu  ,37.12,139.97,2
1, Tongariro  ,-39.13,175.64,2
1, Mayon  ,13.26,123.69,3
1, Goriaschaia Sopka  ,46.83,151.75,2
1, Dempo  ,-4.03,103.13,2
1, Karthala  ,-11.75,43.38,2
1, Tambora  ,-8.25,118,2
1, Villarrica  ,-39.42,-71.93,2
1, Watt Morne  ,15.3,-61.32,2
1, Cotopaxi  ,-0.68,-78.44,3
1, Santa Ana  ,13.85,-89.63,3
1, Dempo  ,-4.03,103.13,2
1, Fuego  ,14.47,-90.88,4
1, Kirishima  ,31.93,130.86,2
1, Baker  ,48.78,-121.81,2
1, Lengai Ol Doinyo  ,-2.75,35.9,2
1, Colima  ,19.51,-103.62,2
1, Sorikmarapi  ,0.69,99.54,2
1, Semeru  ,-8.11,112.92,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Shiveluch  ,56.65,161.36,3
1, Rainier  ,46.87,-121.76,2
1, Reclus  ,-50.96,-73.58,2
1, Santa Ana  ,13.85,-89.63,2
1, Villarrica  ,-39.42,-71.93,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Chirpoi  ,46.52,150.88,2
1, Dempo  ,-4.03,103.13,2
1, Etna  ,37.73,15,3
1, Asama  ,36.4,138.53,2
1, Izalco  ,13.81,-89.63,2
1, Ilopango  ,13.67,-89.05,3
1, Meru  ,-3.25,36.75,2
1, Langila  ,-5.53,148.42,2
1, Ulawun  ,-5.05,151.33,2
1, Merapi  ,-7.54,110.44,2
1, Semeru  ,-8.11,112.92,2
1, Asama  ,36.4,138.53,2
1, Avachinsky  ,53.26,158.83,2
1, Vsevidof  ,53.13,-168.69,2
1, Okmok  ,53.43,-168.13,2
1, Santa Ana  ,13.85,-89.63,2
1, Planchon-Peteroa  ,-35.24,-70.57,2
1, Isluga  ,-19.15,-68.83,2
1, Hekla  ,63.98,-19.7,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Purace  ,2.32,-76.4,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Tongariro  ,-39.13,175.64,2
1, Momotombo  ,12.42,-86.54,2
1, Taal  ,14,120.99,2
1, Marapi  ,-0.38,100.47,2
1, Kerinci  ,-1.81,101.26,2
1, Etna  ,37.73,15,2
1, Suwanose-jima  ,29.64,129.72,4
1, Kliuchevskoi  ,56.06,160.64,2
1, Isluga  ,-19.15,-68.83,2
1, San Pedro  ,-21.88,-68.4,2
1, Cotopaxi  ,-0.68,-78.44,4
1, Llaima  ,-38.69,-71.73,2
1, Chillan Nevados de  ,-36.86,-71.38,2
1, Villarrica  ,-39.42,-71.93,2
1, Semeru  ,-8.11,112.92,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Lamongan  ,-8,113.34,3
1, Llullaillaco  ,-24.72,-68.53,2
1, Semeru  ,-8.11,112.92,2
1, Manam  ,-4.1,145.06,2
1, Cumbal  ,0.98,-77.88,2
1, Talang  ,-0.98,100.68,2
1, Leroboleng  ,-8.36,122.84,2
1, Iliamna  ,60.03,-153.09,3
1, Marapi  ,-0.38,100.47,2
1, Marapi  ,-0.38,100.47,2
1, Shiretoko-Iwo-zan  ,44.13,145.16,2
1, Lautaro  ,-49.02,-73.55,2
1, Oshima  ,34.72,139.4,2
1, Irazu  ,9.98,-83.85,2
1, Lascar  ,-23.37,-67.73,2
1, Llaima  ,-38.69,-71.73,2
1, Askja  ,65.03,-16.75,5
1, Slamet  ,-7.24,109.21,2
1, Asama  ,36.4,138.53,2
1, Awu  ,3.67,125.5,2
1, Tongariro  ,-39.13,175.64,2
1, Slamet  ,-7.24,109.21,2
1, Villarrica  ,-39.42,-71.93,2
1, Vesuvius  ,40.82,14.43,4
1, Lopevi  ,-16.51,168.35,2
1, Kerinci  ,-1.81,101.26,2
1, Santa Ana  ,13.85,-89.63,3
1, Aso  ,32.88,131.11,2
1, Shikotsu  ,42.7,141.33,3
1, Villarrica  ,-39.42,-71.93,2
1, Etna  ,37.73,15,2
1, Lamongan  ,-8,113.34,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Miyake-jima  ,34.08,139.53,3
1, Veniaminof  ,56.17,-159.38,2
1, Taal  ,14,120.99,2
1, Etna  ,37.73,15,2
1, Erta Ale  ,13.6,40.67,2
1, Kaba  ,-3.52,102.62,2
1, Leroboleng  ,-8.36,122.84,2
1, Taal  ,14,120.99,2
1, Gareloi  ,51.79,-178.79,2
1, Yunaska  ,52.64,-170.63,2
1, Grimsvotn  ,64.42,-17.33,4
1, Ragang  ,7.7,124.5,2
1, Nikko-Shirane  ,36.8,139.38,2
1, Mayon  ,13.26,123.69,2
1, Vulcano  ,38.4,14.96,3
1, Nisyros  ,36.58,27.18,2
1, Karthala  ,-11.75,43.38,2
1, Sinarka  ,48.88,154.18,4
1, Colima  ,19.51,-103.62,3
1, Merapi  ,-7.54,110.44,4
1, Nikko-Shirane  ,36.8,139.38,2
1, Llaima  ,-38.69,-71.73,2
1, Quetrupillan  ,-39.5,-71.75,2
1, Chillan Nevados de  ,-36.86,-71.38,2
1, Lamongan  ,-8,113.34,2
1, Semeru  ,-8.11,112.92,2
1, Merapi  ,-7.54,110.44,2
1, Izalco  ,13.81,-89.63,2
1, Aso  ,32.88,131.11,3
1, Nisyros  ,36.58,27.18,2
1, Barrier The  ,2.32,36.57,2
1, Cameroon  ,4.2,9.17,2
1, Ambrym  ,-16.25,168.12,2
1, Reventador  ,-0.08,-77.66,2
1, Marapi  ,-0.38,100.47,2
1, Camiguin  ,9.2,124.67,2
1, Gamalama  ,0.8,127.33,2
1, Marapi  ,-0.38,100.47,2
1, Ragang  ,7.7,124.5,2
1, Mayon  ,13.26,123.69,3
1, Shikotsu  ,42.7,141.33,2
1, Aoba  ,-15.4,167.83,2
1, Oshima  ,34.72,139.4,2
1, Baker  ,48.78,-121.81,2
1, Rainier  ,46.87,-121.76,2
1, Momotombo  ,12.42,-86.54,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Ceboruco  ,21.12,-104.51,3
1, Misti El  ,-16.29,-71.41,2
1, Lamongan  ,-8,113.34,2
1, Tongariro  ,-39.13,175.64,2
1, Izalco  ,13.81,-89.63,2
1, Gede  ,-6.78,106.98,2
1, Lamongan  ,-8,113.34,2
1, Purace  ,2.32,-76.4,2
1, Vesuvius  ,40.82,14.43,3
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Tongariro  ,-39.13,175.64,2
1, Gorely  ,52.56,158.03,2
1, Antuco  ,-37.41,-71.35,2
1, Osorno  ,-41.1,-72.49,2
1, Reclus  ,-50.96,-73.58,2
1, Villarrica  ,-39.42,-71.93,2
1, Guagua Pichincha  ,-0.17,-78.6,2
1, Izalco  ,13.81,-89.63,2
1, Llaima  ,-38.69,-71.73,2
1, Lamongan  ,-8,113.34,2
1, Asama  ,36.4,138.53,2
1, Colima  ,19.51,-103.62,3
1, Cotopaxi  ,-0.68,-78.44,3
1, Lewotobi  ,-8.53,122.78,2
1, Guagua Pichincha  ,-0.17,-78.6,2
1, Tongariro  ,-39.13,175.64,2
1, Isluga  ,-19.15,-68.83,2
1, Maipo  ,-34.16,-69.83,2
1, Misti El  ,-16.29,-71.41,2
1, Lamongan  ,-8,113.34,2
1, Ubinas  ,-16.36,-70.9,2
1, Purace  ,2.32,-76.4,3
1, Cameroon  ,4.2,9.17,2
1, Dukono  ,1.68,127.88,2
1, Isluga  ,-19.15,-68.83,2
1, Izalco  ,13.81,-89.63,2
1, Guagua Pichincha  ,-0.17,-78.6,2
1, Mauna Loa  ,19.48,-155.61,2
1, Lewotobi  ,-8.53,122.78,2
1, Guagua Pichincha  ,-0.17,-78.6,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Kaba  ,-3.52,102.62,2
1, Gamalama  ,0.8,127.33,2
1, Etna  ,37.73,15,3
1, Lewotobi  ,-8.53,122.78,2
1, Mayon  ,13.26,123.69,2
1, Iliamna  ,60.03,-153.09,2
1, Fuego  ,14.47,-90.88,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Copahue  ,-37.85,-71.17,2
1, Izalco  ,13.81,-89.63,2
1, Semeru  ,-8.11,112.92,2
1, Ubinas  ,-16.36,-70.9,2
1, Terceira  ,38.73,-27.32,3
1, Shikotsu  ,42.7,141.33,2
1, Zao  ,38.14,140.44,2
1, Negro Cerro  ,12.51,-86.7,2
1, Tengger Caldera  ,-7.94,112.95,2
1, San Miguel  ,13.43,-88.27,2
1, Semeru  ,-8.11,112.92,2
1, Canlaon  ,10.41,123.13,2
1, Llaima  ,-38.69,-71.73,2
1, Cameroon  ,4.2,9.17,2
1, Turrialba  ,10.03,-83.77,3
1, Pavlof  ,55.42,-161.89,2
1, Izalco  ,13.81,-89.63,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Gede  ,-6.78,106.98,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Cameroon  ,4.2,9.17,2
1, Karthala  ,-11.75,43.38,2
1, Bagana  ,-6.14,155.19,2
1, Kelimutu  ,-8.76,121.83,2
1, Makaturing  ,7.65,124.32,2
1, Ubinas  ,-16.36,-70.9,2
1, Etna  ,37.73,15,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Semeru  ,-8.11,112.92,2
1, Lewotobi  ,-8.53,122.78,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Hood  ,45.37,-121.69,2
1, Galeras  ,1.22,-77.37,3
1, Merapi  ,-7.54,110.44,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Lewotolo  ,-8.27,123.5,2
1, Llaima  ,-38.69,-71.73,3
1, Kelut  ,-7.93,112.31,2
1, Gamalama  ,0.8,127.33,2
1, Vesuvius  ,40.82,14.43,2
1, Izalco  ,13.81,-89.63,2
1, Lopevi  ,-16.51,168.35,3
1, Lamongan  ,-8,113.34,2
1, Raung  ,-8.12,114.04,2
1, Etna  ,37.73,15,2
1, Irazu  ,9.98,-83.85,2
1, Turrialba  ,10.03,-83.77,2
1, Villarrica  ,-39.42,-71.93,2
1, Mocho-Choshuenco  ,-39.93,-72.03,2
1, Chillan Nevados de  ,-36.86,-71.38,3
1, Tongariro  ,-39.13,175.64,2
1, Gamalama  ,0.8,127.33,2
1, Dubbi  ,13.58,41.81,2
1, Tongariro  ,-39.13,175.64,2
1, Ambrym  ,-16.25,168.12,2
1, Lopevi  ,-16.51,168.35,2
1, Tajumulco  ,15.03,-91.9,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Etna  ,37.73,15,2
1, Gamalama  ,0.8,127.33,2
1, Marapi  ,-0.38,100.47,2
1, Baker  ,48.78,-121.81,2
1, Antuco  ,-37.41,-71.35,2
1, Karthala  ,-11.75,43.38,2
1, Camiguin  ,9.2,124.67,2
1, Mayon  ,13.26,123.69,2
1, Ubinas  ,-16.36,-70.9,2
1, Llaima  ,-38.69,-71.73,3
1, Tongariro  ,-39.13,175.64,2
1, San Miguel  ,13.43,-88.27,2
1, Yucamane  ,-17.18,-70.2,2
1, Merapi  ,-7.54,110.44,2
1, Bardarbunga  ,64.63,-17.53,2
1, Gamalama  ,0.8,127.33,2
1, Suretamatai  ,-13.8,167.47,2
1, Merapi  ,-7.54,110.44,2
1, Lamongan  ,-8,113.34,2
1, Rincon de la Vieja  ,10.83,-85.32,2
1, Tupungatito  ,-33.4,-69.8,2
1, Ruapehu  ,-39.28,175.57,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Marapi  ,-0.38,100.47,2
1, Grimsvotn  ,64.42,-17.33,2
1, Lewotobi  ,-8.53,122.78,2
1, Dubbi  ,13.58,41.81,3
1, Chillan Nevados de  ,-36.86,-71.38,3
1, Fuego  ,14.47,-90.88,2
1, Makian  ,0.32,127.4,4
1, Babuyan Claro  ,19.52,121.94,2
1, Rincon de la Vieja  ,10.83,-85.32,2
1, Purace  ,2.32,-76.4,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Negra Sierra  ,-0.83,-91.17,2
1, Planchon-Peteroa  ,-35.24,-70.57,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Slamet  ,-7.24,109.21,2
1, Semeru  ,-8.11,112.92,2
1, Katla  ,63.63,-19.05,3
1, Tengger Caldera  ,-7.94,112.95,2
1, Alaid  ,50.86,155.55,3
1, Chillan Nevados de  ,-36.86,-71.38,2
1, Fuego  ,14.47,-90.88,2
1, Raung  ,-8.12,114.04,2
1, Sangeang Api  ,-8.18,119.06,2
1, Cagua  ,18.22,122.12,2
1, Karthala  ,-11.75,43.38,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Lamongan  ,-8,113.34,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Villarrica  ,-39.42,-71.93,2
1, Hood  ,45.37,-121.69,2
1, Ebeko  ,50.68,156.02,2
1, Baker  ,48.78,-121.81,2
1, Raung  ,-8.12,114.04,2
1, Karthala  ,-11.75,43.38,2
1, Baker  ,48.78,-121.81,2
1, Rainier  ,46.87,-121.76,2
1, Momotombo  ,12.42,-86.54,2
1, Mayon  ,13.26,123.69,2
1, Izalco  ,13.81,-89.63,2
1, Ragang  ,7.7,124.5,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Lascar  ,-23.37,-67.73,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Fournaise Piton de la  ,-21.23,55.71,2
1, Masaya  ,11.98,-86.16,2
1, Stromboli  ,38.79,15.21,3
1, Karthala  ,-11.75,43.38,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Mayon  ,13.26,123.69,2
1, Tokachi  ,43.42,142.69,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Fuego  ,14.47,-90.88,4
1, Tongariro  ,-39.13,175.64,2
1, Izalco  ,13.81,-89.63,2
1, St. Helens  ,46.2,-122.18,2
1, Fogo  ,14.95,-24.35,2
1, Chirpoi  ,46.52,150.88,3
1, Semeru  ,-8.11,112.92,2
1, Tungurahua  ,-1.47,-78.44,2
1, Fuego  ,14.47,-90.88,2
1, San Miguel  ,13.43,-88.27,2
1, Suretamatai  ,-13.8,167.47,2
1, Atitlan  ,14.58,-91.19,2
1, Fuego  ,14.47,-90.88,2
1, Lamongan  ,-8,113.34,2
1, Awu  ,3.67,125.5,3
1, Aso  ,32.88,131.11,2
1, Geureudong  ,4.81,96.82,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Iwaki  ,40.65,140.31,2
1, Izalco  ,13.81,-89.63,2
1, Semeru  ,-8.11,112.92,2
1, Tengger Caldera  ,-7.94,112.95,2
1, Komaga-take  ,42.06,140.68,4
1, Fuego  ,14.47,-90.88,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Ragang  ,7.7,124.5,2
1, Masaya  ,11.98,-86.16,2
1, Reventador  ,-0.08,-77.66,3
1, Chyulu Hills  ,-2.68,37.88,2
1, Tongariro  ,-39.13,175.64,2
1, Sinarka  ,48.88,154.18,2
1, Osorno  ,-41.1,-72.49,2
1, Mayon  ,13.26,123.69,2
1, Gorely  ,52.56,158.03,2
1, Turrialba  ,10.03,-83.77,2
1, Avachinsky  ,53.26,158.83,2
1, Karthala  ,-11.75,43.38,2
1, Fuego  ,14.47,-90.88,2
1, Marapi  ,-0.38,100.47,2
1, Cotopaxi  ,-0.68,-78.44,2
1, San Miguel  ,13.43,-88.27,2
1, Vesuvius  ,40.82,14.43,3
1, Tofua  ,-19.75,-175.07,2
1, Late  ,-18.81,-174.65,2
1, Baker  ,48.78,-121.81,2
1, Rainier  ,46.87,-121.76,2
1, San Miguel  ,13.43,-88.27,2
1, Grimsvotn  ,64.42,-17.33,2
1, St. Helens  ,46.2,-122.18,2
1, Momotombo  ,12.42,-86.54,2
1, Llullaillaco  ,-24.72,-68.53,2
1, Shiveluch  ,56.65,161.36,5
1, Aso  ,32.88,131.11,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Izalco  ,13.81,-89.63,2
1, Chirpoi  ,46.52,150.88,2
1, Alaid  ,50.86,155.55,3
1, Fuss Peak  ,50.27,155.25,3
1, Avachinsky  ,53.26,158.83,2
1, Marapi  ,-0.38,100.47,2
1, Karymsky  ,54.05,159.43,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Vesuvius  ,40.82,14.43,3
1, Rincon de la Vieja  ,10.83,-85.32,2
1, Turrialba  ,10.03,-83.77,2
1, Lascar  ,-23.37,-67.73,2
1, Mutnovsky  ,52.45,158.19,2
1, Dempo  ,-4.03,103.13,2
1, Lonquimay  ,-38.38,-71.58,3
1, Gede  ,-6.78,106.98,3
1, St. Helens  ,46.2,-122.18,2
1, Usu  ,42.54,140.84,4
1, Atitlan  ,14.58,-91.19,3
1, Mayon  ,13.26,123.69,3
1, Cotopaxi  ,-0.68,-78.44,3
1, Kliuchevskoi  ,56.06,160.64,2
1, Kaba  ,-3.52,102.62,2
1, Villarrica  ,-39.42,-71.93,2
1, Chikurachki  ,50.33,155.46,5
1, Mutnovsky  ,52.45,158.19,2
1, Avachinsky  ,53.26,158.83,2
1, Cameroon  ,4.2,9.17,2
1, Sirung  ,-8.51,124.15,2
1, Karymsky  ,54.05,159.43,2
1, Atitlan  ,14.58,-91.19,2
1, Fuego  ,14.47,-90.88,2
1, Momotombo  ,12.42,-86.54,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Llaima  ,-38.69,-71.73,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Mauna Loa  ,19.48,-155.61,2
1, Fogo  ,14.95,-24.35,2
1, Mutnovsky  ,52.45,158.19,2
1, Maly Semiachik  ,54.13,159.67,2
1, Gede  ,-6.78,106.98,2
1, Masaya  ,11.98,-86.16,2
1, Kliuchevskoi  ,56.06,160.64,2
1, Etna  ,37.73,15,2
1, Lewotolo  ,-8.27,123.5,2
1, Antuco  ,-37.41,-71.35,3
1, Niigata-Yake-yama  ,36.92,138.04,2
1, Cosiguina  ,12.98,-87.57,2
1, Baker  ,48.78,-121.81,2
1, Osorno  ,-41.1,-72.49,2
1, Semeru  ,-8.11,112.92,2
1, Kelut  ,-7.93,112.31,2
1, Cotopaxi  ,-0.68,-78.44,2
1, Pelee  ,14.82,-61.17,2
1, Maly Semiachik  ,54.13,159.67,2
1, Avachinsky  ,53.26,158.83,2
1, Fuego  ,14.47,-90.88,2
1, Izalco  ,13.81,-89.63,2
1, Cotopaxi  ,-0.68,-78.44,2
1, St. Helens  ,46.2,-122.18,2
1, Negro Cerro  ,12.51,-86.7,2
1, Batur  ,-8.24,115.38,2
1, Goriaschaia Sopka  ,46.83,151.75,2
1, St. Helens  ,46.2,-122.18,2
1, Momotombo  ,12.42,-86.54,2
1, Rincon de la Vieja  ,10.83,-85.32,2
1, Merapi  ,-7.54,110.44,2
1, Lamongan  ,-8,113.34,2
1, Merapi  ,-7.54,110.44,3
1, Lewotolo  ,-8.27,123.5,2
